,Movie Name,Rating
221,Cop Car,6.2
222,Circle,6.1
223,The Gunman,5.8
224,Extraction,3.9
225,Mistress America,6.7
226,Staten Island Summer,5.6
227,Daeho,7.2
228,Momentum,5.5
229,The Frontier,6.4
230,Mustang,7.7
231,Vampyres,3.7
232,I Saw the Light,5.7
233,Life on the Line,5.2
234,How He Fell in Love,7.1
235,Miss You Already,6.7
236,Max,6.8
237,The Lazarus Effect,5.2
238,Unfinished Business,5.4
239,Embrace of the Serpent,8.0
240,El Clan,7.0
241,Subterranea,5.0
242,Vice,4.2
243,Strange Magic,5.8
244,Chi-Raq,5.7
245,Deathgasm,6.3
246,The Program,6.5
247,Christmas Eve,5.1
248,Paul Blart: Mall Cop 2,4.4
249,Tian jiang xiong shi,6.1
250,A Perfect Day,6.8
251,Hot Pursuit,5.1
252,Closet Monster,7.3
253,Un moment d'égarement,6.3
254,Andron,2.7
255,Ouija Summoning,3.1
256,War Room,6.3
257,Jenny's Wedding,5.5
258,Holding the Man,7.3
259,Life,6.1
260,Returned,3.4
261,Accidental Love,4.0
262,The Gallows,4.2
263,Queen of the Desert,5.6
264,Waffle Street,6.2
265,Dough,6.1
266,Slow West,6.9
267,Little Boy,7.4
268,Born to Be Blue,7.0
269,The Wicked Within,4.6
270,The SpongeBob Movie: Sponge Out of Water,6.0
271,Sky,5.9
272,Miles Ahead,6.5
273,Jeruzalem,4.7
274,Pay the Ghost,5.2
275,Synchronicity,5.5
276,Walt Before Mickey,6.0
277,Last Days in the Desert,5.6
278,Mississippi Grind,6.3
279,Bilal: A New Breed of Hero,7.5
280,Code Name: K.O.Z.,1.7
281,He Never Died,6.4
282,The End of the Tour,7.3
283,The Overnight,6.2
284,Freeheld,6.5
285,The Childhood of a Leader,6.2
286,Embers,5.4
287,Ricki and the Flash,6.0
288,Extinction,5.8
289,Experimenter,6.6
290,Rosemont,6.6
291,Final Girl,4.7
292,The Daughter,6.8
293,The Hallow,5.7
294,Ashby,6.4
295,Criminal Activities,5.8
296,The Human Centipede III (Final Sequence),2.9
297,Rock the Kasbah,5.5
298,Moonwalkers,6.1
299,Southbound,5.9
300,The Adderall Diaries,5.2
301,Grandma,6.7
302,The Assassin,6.4
303,Those People,6.5
304,Gridlocked,5.8
305,The Second Best Exotic Marigold Hotel,6.6
306,Hidden,6.4
307,The Family Fang,6.2
308,Bajirao Mastani,7.2
309,The Escort,6.0
310,Full Out,6.7
311,Home Sweet Hell,5.4
312,Septembers of Shiraz,5.9
313,Danny Collins,7.0
314,Don Quixote: The Ingenious Gentleman of La Mancha,6.5
315,My King,7.0
316,Tangerine,7.1
317,6 Years,5.6
318,We Are Still Here,5.7
319,A Tale of Love and Darkness,6.2
320,The Survivalist,6.2
321,Brotherly Love,7.0
322,Hell and Back,5.3
323,They Look Like People,6.0
324,My All-American,7.1
325,Hot Tub Time Machine 2,5.1
326,The Benefactor,5.1
327,A Light Beneath Their Feet,7.0
328,Bridgend,5.7
329,Night of the Living Deb,5.5
330,13 Cameras,5.2
331,Kill Zone 2,6.7
332,I Spit on Your Grave: Vengeance is Mine,5.2
333,Michiel de Ruyter,7.1
334,Papa Hemingway in Cuba,6.1
335,Sunset Song,6.5
336,Visions,5.3
337,Bakemono no ko,7.7
338,No Men Beyond This Point,6.3
339,All Roads Lead to Rome,4.8
340,Bunny the Killer Thing,4.6
341,Landmine Goes Click,6.2
342,Shingeki no kyojin,5.1
343,Suburra,7.4
344,Mænd & høns,6.7
345,How to Plan an Orgy in a Small Town,5.5
346,Zipper,5.7
347,Kidnapping Mr. Heineken,6.1
348,The Vatican Tapes,4.6
349,Digging for Fire,5.9
350,The Vatican Tapes,4.6
351,Digging for Fire,5.9
352,Dheepan,7.2
353,Lethal Seduction,5.4
354,The Funhouse Massacre,5.4
355,Anti-Social,6.6
356,The D Train,5.0
357,James White,7.1
358,Curve,5.4
359,All Through the House,5.7
360,The Dead Room,4.7
361,Baskin,5.7
362,Diablo,4.5
363,Kill Your Friends,6.1
364,Ma ma,6.2
365,Strangerland,5.2
366,Eden,4.7
367,About Ray,5.3
368,Captive,5.3
369,Infini,5.4
370,Into the Grizzly Maze,5.3
371,Stonewall,4.6
372,The Girl in the Photographs,4.5
373,The Dark Stranger,4.4
374,Shaun the Sheep Movie,7.4
375,Most Likely to Die,4.1
376,90 Minutes in Heaven,4.6
377,Tumbledown,6.2
378,All American Bikini Car Wash,3.2
379,London Road,5.3
380,Mojave,5.3
381,Pocket Listing,5.7
382,Maryland,6.2
383,Summer Camp,5.0
384,Naomi and Ely's No Kiss List,5.7
385,Tales of Halloween,5.4
386,Tamasha,7.2
387,"10,000 Saints",5.9
388,Tracers,5.6
389,Avengers Grimm,2.8
390,Carter High,4.8
391,The Exorcism of Molly Hartley,4.6
392,The Fits,6.5
393,November Rule,6.0
394,Bite,4.9
395,The Runner,4.6
396,Ratter,4.6
397,The Rezort,5.1
398,Consumed,5.3
399,A Very Murray Christmas,5.5
400,Terminus,5.4
401,Anesthesia,6.1
402,Krigen,7.1
403,Demonic,5.3
404,Zoom,6.3
405,Hrútar,7.4
406,Elser,7.0
407,Der Nachtmahr,6.9
408,Lazer Team,5.7
409,Whispers,8.6
410,Rainbow,8.2
411,The Chosen,3.6
412,Boruto: Naruto the Movie,8.3
413,Barney Thomson,6.3
414,Jack's Apocalypse,7.6
415,Exeter,4.6
416,Truman,7.3
417,The Bad Education Movie,5.7
418,Woodlawn,6.4
419,Bound,3.4
420,Howl,5.3
421,Miss Hokusai,6.7
422,Rise of the Footsoldier Part II,5.3
423,Gyeongseonghakyoo: Sarajin Sonyeodeul,5.7
424,Life in Color,8.0
425,Rocky Horror Show Live,8.2
426,The Mind's Eye,4.6
427,Bleeding Heart,5.1
428,I Am Michael,5.9
429,Air,5.1
430,Numb,5.7
431,El Jeremías,7.5
432,The Intruders,4.6
433,Band of Robbers,6.0
434,A Perfect Wedding,6.1
435,Close Range,4.9
436,The Girl in the Book,6.1
437,Burn Burn Burn,7.5
438,La belle saison,6.6
439,Nina Forever,5.6
440,A Christmas Horror Story,5.6
441,Marguerite,7.0
442,Tiger House,5.1
443,Sam,4.8
444,Bad Roomies,5.1
445,Meadowland,5.8
446,Bravetown,6.2
447,Me Him Her,5.3
448,Drishyam,8.7
449,Talvar,8.4
450,See You in Valhalla,5.5
451,Scottish Mussel,5.6
452,Pojkarna,6.3
453,Avril et le monde truqué,7.4
454,Caught,5.6
455,War Pigs,4.1
456,The Devil's Candy,6.7
457,El Club,7.3
458,Baahubali: The Beginning,8.4
459,Gravy,5.5
460,Lila & Eve,5.8
461,Don Verdean,5.4
462,Parched,7.6
463,600 Miles,5.5
464,Spare Parts,7.3
465,American Dirtbags,4.7
466,Riot,5.1
467,The Ouija Experiment 2: Theatre of Death,1.9
468,Wild Horses,4.8
469,Dil Dhadakne Do,6.8
470,The Wannabe,5.1
471,Samurai Cop 2: Deadly Vengeance,6.2
472,Tong ling zhi liu shi gu zhai,5.2
473,The Abandoned,5.0
474,Lumberjack Man,4.2
475,Viva,7.3
476,The Challenger,5.7
477,Safelight,5.9
478,Demon,6.1
479,The Girl King,5.8
480,Lolo,5.7
481,A Kind of Magic,7.0
482,Shangri-La Suite,6.1
483,They Call Me Jeeg Robot,7.6
484,The Automatic Hate,6.2
485,#Horror,3.3
486,The Diabolical,4.7
487,"Baby, Baby, Baby",8.0
488,I Am a Hero,7.1
489,Awaken,3.3
490,The Hoarder,4.5
491,Dragon Ball Z: Doragon bôru Z - Fukkatsu no 'F',7.5
492,A Christmas Star,5.2
493,Dilwale,5.3
494,Guns for Hire,5.1
495,A Girl Like Grace,8.0
496,Our Little Sister,7.6
497,The Atticus Institute,5.5
498,Ocho apellidos catalanes,5.1
499,I Smile Back,6.1
500,Navy Seals vs. Zombies,3.3
501,Area 51,4.2
502,Bare,4.9
503,After the Ball,5.9
504,Street Level,8.2
505,Uncanny,6.3
506,One More Time,5.3
507,Gnome Alone,3.4
508,The Walking Deceased,3.4
509,Córki dancingu,6.3
510,D'Ardennen,6.9
511,Take Me to the River,5.7
512,I'll See You in My Dreams,6.7
513,Last Cab to Darwin,7.2
514,Stung,5.0
515,Weepah Way for Now,5.5
516,El desconocido,6.6
517,Anabel,4.9
518,All Creatures Big and Small,5.8
519,Blackburn,3.7
520,Traders,6.2
521,1944,7.2
522,Bajrangi Bhaijaan,8.1
523,Helix,5.1
524,The Sand,3.8
525,Atrapa la bandera,5.9
526,Night Owls,6.2
527,The Driftless Area,5.3
528,The Challenger,5.7
529,Creative Control,5.5
530,Xi you ji zhi da sheng gui lai,7.3
531,Jack of the Red Hearts,7.2
532,Do You Believe?,6.0
533,Lost in the Sun,6.0
534,Piku,7.6
535,Aftermath,4.7
536,Sabrás qué hacer conmigo,7.0
537,Goddess of Love,5.3
538,The Forbidden Room,6.3
539,Girl on the Edge,5.8
540,Bikini Model Academy,2.0
541,Some Kind of Hate,4.6
542,Hacker's Game,3.8
543,Pound of Flesh,5.1
544,Harbinger Down,4.5
545,The Boy,5.5
546,Zhuo yao ji,6.2
547,Hell House LLC,7.0
548,Desde allá,6.7
549,Alex & Eve,6.0
550,Desde allá,6.7
551,Alex & Eve,6.0
552,Darling,5.6
553,Front Cover,5.1
554,Nachthelle,5.1
555,"Stockholm, Pennsylvania",6.1
556,People Places Things,6.9
557,Parallels,6.2
558,Glitch,6.4
559,Dudes & Dragons,4.5
560,Dirty Weekend,5.0
561,Hangman,4.7
562,David and Goliath,5.1
563,A Year and Change,6.5
564,Les cowboys,6.8
565,Results,5.4
566,The Pack,5.0
567,Body,5.3
568,Painkillers,4.0
569,Be My Cat: A Film for Anne,6.9
570,Larry Gaye: Renegade Male Flight Attendant,4.5
571,Frankenstein,5.1
572,Road Games,5.8
573,Bikini Model Academy,2.0
574,Bitva za Sevastopol,7.2
575,No Stranger Than Love,5.3
576,Sweet Bean,7.4
577,Phantom Boy,6.6
578,Broken Horses,5.7
579,Abandoned,6.4
580,Swung,4.4
581,Jane Wants a Boyfriend,6.8
582,Heidi,7.6
583,She Who Must Burn,5.1
584,Newcomer,5.7
585,The Ghouls,6.1
586,The Timber,5.5
587,Badlapur,7.5
588,Brothers,6.7
589,Keep in Touch,8.5
590,The Outfield,5.0
591,Chocolate City,4.0
592,Umrika,6.7
593,Departure,6.8
594,Superfast!,4.0
595,Kill or Be Killed,4.4
596,Oddball,6.4
597,Partisan,5.8
598,Solitary,8.0
599,Krisha,6.9
600,Bastard,4.7
601,Unexpected,5.7
602,Cosmos,5.8
603,Meet My Valentine,6.5
604,Panama,5.5
605,American Hero,4.9
606,Boi Neon,6.9
607,Blunt Force Trauma,4.6
608,Apparition,3.9
609,Len and Company,6.2
610,Chevalier,6.6
611,Big Sky,4.4
612,Telling Tales,7.9
613,Gansin,6.1
614,Anguish,4.5
615,Beyond the Mask,5.0
616,Braqueurs,6.3
617,Absolution,4.5
618,Darkest Day,5.5
619,King Jack,7.1
620,Zhan lang,5.4
621,Beverly Hills Christmas,3.9
622,Oliver's Deal,6.0
623,Ya tayr el tayer,7.0
624,Trois souvenirs de ma jeunesse,7.0
625,Shingeki no kyojin endo obu za wârudo,4.8
626,Burning Bodhi,4.7
627,L'attesa,6.5
628,Lost Wilderness,3.4
629,Krampus: The Reckoning,2.3
630,Don't Worry Baby,5.7
631,The Wicked Within,4.6
632,Antigang,5.7
633,Le goût des merveilles,6.9
634,Bill,6.6
635,Never Let Go,5.5
636,Queen of Earth,6.4
637,Bound to Vengeance,5.6
638,En la gama de los grises,6.4
639,Klovn Forever,6.4
640,Muck,2.6
641,Touched with Fire,6.1
642,The Ouija Exorcism,2.1
643,Badge of Honor,4.8
644,Anarchy Parlor,4.6
645,Miekkailija,7.3
646,Mia madre,6.9
647,The Outfield,5.0
648,Taxi,7.4
649,Sangailes vasara,6.4
650,Mythica: The Darkspore,6.3
651,Vendetta,4.8
652,Molly Moon and the Incredible Book of Hypnotism,5.5
653,It Had to Be You,7.5
654,9. april,6.6
655,Yakuza Apocalypse,5.5
656,Los Inocentes,6.3
657,Girl Asleep,7.0
658,Smosh: The Movie,3.9
659,Tooken,3.6
660,Advantageous,6.3
661,Un homme idéal,6.7
662,Blunt Force Trauma,4.6
663,Christmas in the Smokies,7.0
664,Eisenstein in Guanajuato,6.4
665,Narcopolis,4.4
666,Chain of Command,3.6
667,88,5.1
668,Skin Traffik,5.2
669,Hope Lost,3.9
670,Bloodsucking Bastards,5.6
671,Fúsi,7.5
672,The Cokeville Miracle,4.9
673,Too Late,6.6
674,Wrecker,3.5
675,Even Lambs Have Teeth,4.9
676,Pressure,5.7
677,Ixcanul,7.3
678,Babysitting 2,6.3
679,Byuti insaideu,7.3
680,Sword of Vengeance,4.4
681,Contracted: Phase II,5.1
682,Meet My Valentine,6.5
683,Natural Selection,5.3
684,The Preppie Connection,6.2
685,Cash Only,6.2
686,4Got10,4.1
687,Ji-geum-eun-mat-go-geu-ddae-neun-teul-li-da,7.3
688,Violence,8.6
689,Stealing Cars,5.6
690,Once I Was a Beehive,6.3
691,Der Staat gegen Fritz Bauer,7.3
692,Hector,6.9
693,Memoria,5.2
694,Que Horas Ela Volta?,7.9
695,12 Rounds 3: Lockdown,5.4
696,Beautiful Something,6.1
697,Fack ju Göhte 2,6.1
698,Chronic,6.6
699,Microbe et Gasoil,6.8
700,Abzurdah,5.4
701,Just Jim,5.9
702,Zero Tolerance,4.2
703,Voiceless,5.4
704,Channel Zero,6.6
705,Tout en haut du monde,7.4
706,Les nouvelles aventures d'Aladin,4.5
707,Bizarre,4.3
708,Detective Byomkesh Bakshy!,7.7
709,Las elegidas,6.8
710,Cool Cat Saves the Kids,3.6
711,Emily & Tim,8.1
712,The Curse of Downers Grove,4.5
713,The House on Pine Street,5.3
714,Observance,4.9
715,Men Go to Battle,6.2
716,Always Watching: A Marble Hornets Story,4.8
717,A cambio de nada,6.5
718,Bachelors,4.0
719,11 minut,5.8
720,Last Girl Standing,4.8
721,Sleeping Giant,6.7
722,My Name Is Emily,7.1
723,Dark,4.2
724,La novia,6.8
725,Coming Through the Rye,7.4
726,Freak of Nurture,8.3
727,El cadáver de Anna Fritz,5.8
728,Containment,4.8
729,Boy 7,5.8
730,The Last Rescue,4.9
731,"Belle et Sébastien, l'aventure continue",6.4
732,Bin Roye,7.8
733,Beginner's Guide to Sex,3.2
734,Don't Speak,3.1
735,The Murder Pact,5.8
736,The Night Crew,4.0
737,Entertainment,5.7
738,The World Made Straight,5.4
739,Beneath the Skin,5.7
740,Bombay Velvet,5.7
741,Chloe & Theo,5.9
742,The Paradise Suite,7.3
743,Pod,4.3
744,Journal d'une femme de chambre,5.5
745,Alaska,6.8
746,Dartmoor Killing,4.4
747,The Lady in the Car with Glasses and a Gun,5.5
748,Mythica: The Necromancer,5.9
749,The Culling,3.4
750,Bad Ass 3: Bad Asses on the Bayou,5.3
751,Mi gran noche,5.9
752,Sweet Home,5.1
753,American Beach House,2.2
754,Forever,5.1
755,Identicals,6.9
756,Downriver,6.4
757,À peine j'ouvre les yeux,7.0
758,Pocha: Manifest Destiny,5.3
759,Addicted to Fresno,5.4
760,Hate Story 3,4.4
761,De surprise,6.7
762,Camino,4.9
763,Drown,5.2
764,Ava's Possessions,5.6
765,Savva. Serdtse voina,4.2
766,SuperBob,5.5
767,Masaan,8.2
768,Los Parecidos,6.3
769,Publieke werken,6.7
770,AfterDeath,4.1
771,No Way Jose,4.4
772,Convergence,4.1
773,Skammerens datter,6.0
774,Delibal,6.8
775,Frank and Cindy,6.1
776,Estranged,5.5
777,L'hermine,6.8
778,Endgame,5.3
779,All Hallows' Eve 2,4.9
780,1915,4.2
781,Dark Summer,4.2
782,Ville-Marie,6.5
783,Operator,4.3
784,Isolation,5.8
785,Urban & the Shed Crew,7.3
786,Nasty Baby,5.6
787,Pali Road,8.5
788,The Sin Seer,3.3
789,ToY,5.6
790,Das Floß!,5.2
791,Sicilian Vampire,8.5
792,The Submarine Kid,6.0
793,Se Dio vuole,6.7
794,Puerto Ricans in Paris,5.2
795,Dark Intentions,5.8
796,Newcomer,5.7
797,Fear Clinic,5.2
798,Agoraphobia,3.4
799,River,6.0
800,Manhattan Romance,5.4
801,Perdiendo el norte,5.8
802,Beeba Boys,4.9
803,2 yötä aamuun,6.4
804,Gespensterjäger,5.5
805,Cowboys vs Dinosaurs,2.7
806,Echoes of War,5.9
807,Moscow Never Sleeps,5.7
808,16 and Missing,5.2
809,Enragés,5.7
810,Þrestir,7.0
811,III: The Ritual,5.1
812,Megachurch Murder,4.9
813,Barash,6.4
814,Re-Kill,5.0
815,All About E,4.8
816,Plan 9,4.1
817,Any Day,5.0
818,Female Werewolf,2.8
819,Slow Learners,5.9
820,The Man in the Wall,6.0
821,Growing Up Smith,8.1
822,Valley of Love,5.7
823,Lamb,6.4
824,Enas Allos Kosmos,7.6
825,Dixieland,5.3
826,Premam,8.4
827,A Christmas Eve Miracle,3.5
828,Mr. Right,2.9
829,Checkmate,3.1
830,The Messenger,5.1
831,Jurassic City,4.2
832,The Incident,7.6
833,How Sarah Got Her Wings,6.2
834,Uncle Nick,7.1
835,My Little Pony: Equestria Girls - Friendship Games,6.8
836,Nightlight,4.5
837,Made in France,6.2
838,Couple in a Hole,5.6
839,Invoked,3.3
840,Un monstruo de mil cabezas,6.5
841,Die dunkle Seite des Mondes,7.0
842,God of Thunder,2.5
843,Baby,8.1
844,Geomeun sajedeul,6.3
845,L.A. Slasher,3.5
846,What Now,4.7
847,I Remember You,5.5
848,Grace Stirs Up Success,5.8
849,Le mirage,6.9
850,Cemetery of Splendor,7.0
851,Kokoro ga sakebitagatterunda.,7.4
852,Clinger,4.9
853,Cirkeln,6.0
854,Walter,5.3
855,The Throwaways,4.5
856,Rodeo & Juliet,5.3
857,The House Sitter,4.9
858,Jazbaa,5.8
859,June,4.2
860,Roy,3.3
861,The Demolisher,3.4
862,"Sex, Death and Bowling",5.0
863,Anacleto: Agente secreto,6.1
864,Happy,5.9
865,The Rise of the Krays,5.0
866,Shaandaar,3.6
867,A Date with Miss Fortune,5.6
868,Hellions,4.3
869,Steel,5.6
870,Le dernier loup,6.7
871,A la mala,6.4
872,Villmark 2,5.8
873,Thirst,4.2
874,His Secret Family,5.6
875,Residue,5.4
876,Jack bestelt een broertje,6.0
877,All She Wishes,6.0
878,Nous trois ou rien,7.2
879,Fire City: End of Days,5.0
880,La patota,6.6
881,Manifesto,8.4
882,One and Two,5.1
883,Dark Exorcism,4.4
884,Les démons,7.0
885,Jess & James,5.3
886,Lao pao er,7.2
887,Sommeren '92,7.1
888,Welcome to Happiness,7.3
889,Angry Indian Goddesses,7.1
890,Joe and Caspar Hit the Road,5.6
891,The Steps,6.4
892,Blinky Bill the Movie,5.2
893,Lu bian ye can,7.2
894,Curse of the Witching Tree,4.8
895,The Binding,3.5
896,Ruben Guthrie,5.7
897,Midnight Sex Run,1.5
898,SWAT: Unit 887,3.4
899,Dermaphoria,6.9
900,Der Bunker,6.3
901,The Price of Desire,5.4
902,Battle for Skyark,2.8
903,The von Trapp Family: A Life of Music,6.6
904,"En mai, fais ce qu'il te plaît",6.6
905,Set the Thames on Fire,4.8
906,Blind Spot,5.7
907,Bad Blood,4.6
908,Soft Lad,5.8
909,Born to Dance,5.7
910,Yennai Arindhaal,7.4
911,Tell the World,8.9
912,The Girl Is in Trouble,4.9
913,Non essere cattivo,7.2
914,Flight World War II,4.4
915,Killbillies,5.1
916,Jian Bing Man,5.8
917,The Hive,5.1
918,Zvizdan,7.3
919,Beterang,7.1
920,Unnatural,4.0
921,Dum Laga Ke Haisha,7.5
922,A Dogwalker's Christmas Tale,5.9
923,Memories of the Sword,6.3
924,L'étudiante et Monsieur Henri,6.8
925,The A-List,5.4
926,Shark Exorcist,1.4
927,Nadie quiere la noche,6.1
928,Ahora o nunca,5.2
929,A.C.O.R.N.S.: Operation Crackdown,4.2
930,The Morning After,5.6
931,Shark Killer,4.3
932,Everything Before Us,7.2
933,My Favorite Five,5.8
934,Prem Ratan Dhan Payo,4.8
935,Eadweard,7.2
936,Condemned,3.4
937,Lost After Dark,4.8
938,Ho Mann Jahaan,8.0
939,Night of the Living Dead: Darkest Dawn,4.1
940,Los héroes del mal,6.1
941,Mega Shark vs. Kolossus,2.7
942,Catching Faith,5.1
943,Other People's Children,6.6
944,Gekijouban Psycho-Pass,7.3
945,Black,7.1
946,Dementia,5.0
947,Brothers of the Wind,6.9
948,Social Suicide,7.7
949,Arthur & Merlin,4.3
950,Jaws 19,5.6
951,Dirty Beautiful,5.4
952,Yosemite,4.8
953,Von glücklichen Schafen,6.4
954,Bad Sister,5.6
955,Belles familles,5.9
956,Now Add Honey,4.7
957,King Candy,7.7
958,Rahasya,7.7
959,Anger of the Dead,2.8
960,Fishing Naked,3.9
961,Cherry Tree,4.1
962,All in Time,8.7
963,Dumb Criminals: The Movie,4.3
964,Amnesia,6.5
965,Belly of the Bulldog,3.7
966,That's Not Us,6.9
967,Marguerite et Julien,4.4
968,Thani Oruvan,8.7
969,Pitching Love and Catching Faith,5.8
970,Kartoffelsalat,1.2
971,Lily & Kat,4.9
972,Breaking Through,4.2
973,Mothers of the Bride,5.0
974,La tête haute,7.1
975,Bad Hurt,5.9
976,Jawani Phir Nahi Ani,8.0
977,Bite,3.8
978,Mountains May Depart,6.8
979,X: Past Is Present,5.7
980,Everything Before Us,7.2
981,Sleepwalker,0
982,Five Nights in Maine,4.2
983,"Sex, Death and Bowling",5.0
984,A Darker Fifty Shades: The Fetish Set,2.9
985,Happy,5.9
986,Dao shi xia shan,5.4
987,Eva no duerme,5.7
988,Man Vs.,5.4
989,Campus Code,4.2
